filepath,x1,x2,x3,x4,x5,x6,x7,x8
C:\\dev\\dataset\\ThinFilm\\data3\\1006.tif,0.018903,37.80583,0.044331,0.042836,1354.372437,1355.633789,-0.964449,13.128889
C:\\dev\\dataset\\ThinFilm\\data3\\1007.tif,0.018919,37.838589,0.044506,0.042813,1354.599609,1355.603271,-0.966284,13.129143
C:\\dev\\dataset\\ThinFilm\\data3\\1008.tif,0.018985,37.969622,0.044571,0.042971,1354.683228,1355.808838,-0.961955,13.12939
C:\\dev\\dataset\\ThinFilm\\data3\\1009.tif,0.018887,37.773072,0.044616,0.042995,1354.741943,1355.8396,-0.964112,13.129644
C:\\dev\\dataset\\ThinFilm\\data3\\1010.tif,0.018968,37.936863,0.044765,0.042961,1354.935791,1355.795532,-0.963662,13.129891
C:\\dev\\dataset\\ThinFilm\\data3\\1011.tif,0.019001,38.00238,0.044767,0.043031,1354.937988,1355.885986,-0.959688,13.130145
C:\\dev\\dataset\\ThinFilm\\data3\\1012.tif,0.018968,37.936863,0.0449,0.043283,1355.110718,1356.213623,-0.961207,13.130393
C:\\dev\\dataset\\ThinFilm\\data3\\1013.tif,0.018952,37.904105,0.044969,0.043298,1355.200317,1356.234253,-0.963969,13.130647
C:\\dev\\dataset\\ThinFilm\\data3\\1014.tif,0.018911,37.82221,0.045069,0.043337,1355.329102,1356.284546,-0.96284,13.130887
C:\\dev\\dataset\\ThinFilm\\data3\\1015.tif,0.018977,37.953242,0.045128,0.043484,1355.405396,1356.475342,-0.961578,13.131148
C:\\dev\\dataset\\ThinFilm\\data3\\1016.tif,0.018878,37.756693,0.045201,0.043486,1355.501099,1356.478516,-0.963577,13.131395
C:\\dev\\dataset\\ThinFilm\\data3\\1017.tif,0.018903,37.80583,0.045254,0.043485,1355.569214,1356.476807,-0.962057,13.131649
C:\\dev\\dataset\\ThinFilm\\data3\\1018.tif,0.018821,37.642039,0.045189,0.043592,1355.485229,1356.616333,-0.960911,13.131896
C:\\dev\\dataset\\ThinFilm\\data3\\1019.tif,0.01896,37.920484,0.045335,0.043655,1355.67395,1356.697998,-0.964664,13.13215
C:\\dev\\dataset\\ThinFilm\\data3\\1020.tif,0.018895,37.789451,0.045376,0.04368,1355.727173,1356.730713,-0.962955,13.132398
C:\\dev\\dataset\\ThinFilm\\data3\\1021.tif,0.019018,38.035138,0.045489,0.043738,1355.873657,1356.805298,-0.962637,13.132645
C:\\dev\\dataset\\ThinFilm\\data3\\1022.tif,0.018927,37.854968,0.045535,0.043734,1355.934082,1356.800659,-0.961508,13.132899
C:\\dev\\dataset\\ThinFilm\\data3\\1023.tif,0.018919,37.838589,0.045674,0.043885,1356.113892,1356.996338,-0.960445,13.133146
C:\\dev\\dataset\\ThinFilm\\data3\\1024.tif,0.018977,37.953242,0.04569,0.044001,1356.134766,1357.147339,-0.960826,13.1334
C:\\dev\\dataset\\ThinFilm\\data3\\1025.tif,0.018854,37.707556,0.045808,0.044064,1356.288086,1357.229492,-0.963029,13.133668
C:\\dev\\dataset\\ThinFilm\\data3\\1026.tif,0.018821,37.642039,0.045895,0.044196,1356.401001,1357.400635,-0.961922,13.133901
C:\\dev\\dataset\\ThinFilm\\data3\\1027.tif,0.018772,37.543765,0.045895,0.044158,1356.400024,1357.351807,-0.962969,13.134149
C:\\dev\\dataset\\ThinFilm\\data3\\1028.tif,0.018944,37.887726,0.045982,0.044214,1356.512939,1357.424927,-0.962165,13.134403
C:\\dev\\dataset\\ThinFilm\\data3\\1029.tif,0.019034,38.067896,0.0461,0.044245,1356.666992,1357.464966,-0.961565,13.134657
C:\\dev\\dataset\\ThinFilm\\data3\\1030.tif,0.018821,37.642039,0.046002,0.044415,1356.539307,1357.685303,-0.959756,13.134904
C:\\dev\\dataset\\ThinFilm\\data3\\1031.tif,0.019083,38.166171,0.046238,0.044363,1356.845947,1357.618164,-0.965496,13.135151
C:\\dev\\dataset\\ThinFilm\\data3\\1032.tif,0.018739,37.478248,0.046231,0.044495,1356.836548,1357.789917,-0.959441,13.135405
C:\\dev\\dataset\\ThinFilm\\data3\\1033.tif,0.018878,37.756693,0.046315,0.044565,1356.945923,1357.880737,-0.962451,13.135659
C:\\dev\\dataset\\ThinFilm\\data3\\1034.tif,0.018919,37.838589,0.046414,0.044656,1357.07373,1357.998901,-0.962205,13.135906
C:\\dev\\dataset\\ThinFilm\\data3\\1035.tif,0.018862,37.723935,0.046543,0.044714,1357.240601,1358.074829,-0.962119,13.136154
C:\\dev\\dataset\\ThinFilm\\data3\\1036.tif,0.01887,37.740314,0.046514,0.044821,1357.203735,1358.213989,-0.960715,13.136408
C:\\dev\\dataset\\ThinFilm\\data3\\1037.tif,0.018911,37.82221,0.046645,0.044892,1357.373657,1358.305542,-0.963605,13.136662
C:\\dev\\dataset\\ThinFilm\\data3\\1038.tif,0.018968,37.936863,0.0467,0.04503,1357.44458,1358.485107,-0.962406,13.136909
C:\\dev\\dataset\\ThinFilm\\data3\\1039.tif,0.018911,37.82221,0.04681,0.044985,1357.587036,1358.42688,-0.96424,13.137163
C:\\dev\\dataset\\ThinFilm\\data3\\1040.tif,0.018895,37.789451,0.046916,0.045168,1357.724854,1358.664917,-0.961018,13.13741
C:\\dev\\dataset\\ThinFilm\\data3\\1041.tif,0.018968,37.936863,0.046997,0.045214,1357.830322,1358.724243,-0.962745,13.137664
C:\\dev\\dataset\\ThinFilm\\data3\\1042.tif,0.01896,37.920484,0.047066,0.045365,1357.919312,1358.921387,-0.962051,13.137911
C:\\dev\\dataset\\ThinFilm\\data3\\1043.tif,0.018919,37.838589,0.047152,0.045355,1358.031128,1358.907471,-0.963869,13.138165
C:\\dev\\dataset\\ThinFilm\\data3\\1044.tif,0.018887,37.773072,0.047235,0.04553,1358.138184,1359.135864,-0.96188,13.138413
C:\\dev\\dataset\\ThinFilm\\data3\\1045.tif,0.018862,37.723935,0.047348,0.04555,1358.285034,1359.161377,-0.963918,13.13866
C:\\dev\\dataset\\ThinFilm\\data3\\1046.tif,0.018927,37.854968,0.047397,0.04556,1358.348755,1359.17395,-0.962028,13.138914
C:\\dev\\dataset\\ThinFilm\\data3\\1047.tif,0.018846,37.691177,0.047447,0.045648,1358.41333,1359.288086,-0.961235,13.139161
C:\\dev\\dataset\\ThinFilm\\data3\\1048.tif,0.018854,37.707556,0.04749,0.045795,1358.468872,1359.480103,-0.962077,13.139415
C:\\dev\\dataset\\ThinFilm\\data3\\1049.tif,0.018846,37.691177,0.047553,0.045659,1358.551147,1359.303467,-0.96432,13.139669
C:\\dev\\dataset\\ThinFilm\\data3\\1050.tif,0.019034,38.067896,0.047655,0.045941,1358.683472,1359.669067,-0.960176,13.139916
C:\\dev\\dataset\\ThinFilm\\data3\\1051.tif,0.018911,37.82221,0.047857,0.045979,1358.945435,1359.718872,-0.964021,13.14017
C:\\dev\\dataset\\ThinFilm\\data3\\1052.tif,0.018846,37.691177,0.047921,0.046184,1359.027954,1359.985107,-0.960753,13.140418
C:\\dev\\dataset\\ThinFilm\\data3\\1053.tif,0.018854,37.707556,0.047939,0.046181,1359.051514,1359.981079,-0.96375,13.140672
C:\\dev\\dataset\\ThinFilm\\data3\\1054.tif,0.018927,37.854968,0.047914,0.046258,1359.019653,1360.081299,-0.963321,13.140919
C:\\dev\\dataset\\ThinFilm\\data3\\1055.tif,0.019018,38.035138,0.048019,0.046264,1359.154907,1360.089478,-0.965425,13.141173
C:\\dev\\dataset\\ThinFilm\\data3\\1056.tif,0.018837,37.674798,0.048025,0.046243,1359.162964,1360.062744,-0.963459,13.14142
C:\\dev\\dataset\\ThinFilm\\data3\\1057.tif,0.01887,37.740314,0.048162,0.046316,1359.340698,1360.156738,-0.962905,13.141667
C:\\dev\\dataset\\ThinFilm\\data3\\1058.tif,0.018927,37.854968,0.048197,0.046372,1359.385986,1360.22998,-0.961667,13.141921
C:\\dev\\dataset\\ThinFilm\\data3\\1059.tif,0.01878,37.560144,0.04838,0.046448,1359.622925,1360.328613,-0.96214,13.142169
C:\\dev\\dataset\\ThinFilm\\data3\\1060.tif,0.018968,37.936863,0.048389,0.046689,1359.635498,1360.641479,-0.960073,13.142423
C:\\dev\\dataset\\ThinFilm\\data3\\1061.tif,0.01887,37.740314,0.048412,0.046622,1359.665405,1360.554199,-0.964855,13.142677
C:\\dev\\dataset\\ThinFilm\\data3\\1062.tif,0.018944,37.887726,0.048549,0.046851,1359.842041,1360.852905,-0.96301,13.142924
C:\\dev\\dataset\\ThinFilm\\data3\\1063.tif,0.018854,37.707556,0.048704,0.046787,1360.043335,1360.769531,-0.965039,13.143171
C:\\dev\\dataset\\ThinFilm\\data3\\1064.tif,0.018829,37.658418,0.048738,0.04693,1360.087646,1360.954956,-0.960647,13.143425
C:\\dev\\dataset\\ThinFilm\\data3\\1065.tif,0.018985,37.969622,0.048847,0.046925,1360.228638,1360.94812,-0.962903,13.143672
C:\\dev\\dataset\\ThinFilm\\data3\\1066.tif,0.019026,38.051517,0.048849,0.047192,1360.231201,1361.296021,-0.960652,13.143926
C:\\dev\\dataset\\ThinFilm\\data3\\1067.tif,0.018903,37.80583,0.04891,0.047304,1360.310669,1361.441284,-0.966091,13.144174
C:\\dev\\dataset\\ThinFilm\\data3\\1068.tif,0.019034,38.067896,0.048924,0.047337,1360.329224,1361.484741,-0.967164,13.144428
C:\\dev\\dataset\\ThinFilm\\data3\\1069.tif,0.018887,37.773072,0.049085,0.04741,1360.537598,1361.57959,-0.967566,13.144682
C:\\dev\\dataset\\ThinFilm\\data3\\1070.tif,0.018911,37.82221,0.049187,0.047483,1360.670288,1361.674561,-0.965885,13.144915
C:\\dev\\dataset\\ThinFilm\\data3\\1071.tif,0.018862,37.723935,0.049106,0.04744,1360.564819,1361.618408,-0.96536,13.145183
C:\\dev\\dataset\\ThinFilm\\data3\\1072.tif,0.018821,37.642039,0.049314,0.047457,1360.834351,1361.639648,-0.966079,13.14543
C:\\dev\\dataset\\ThinFilm\\data3\\1073.tif,0.018813,37.62566,0.049334,0.047552,1360.861206,1361.76355,-0.96234,13.145684
C:\\dev\\dataset\\ThinFilm\\data3\\1074.tif,0.018846,37.691177,0.049427,0.047646,1360.981567,1361.885986,-0.963868,13.145931
C:\\dev\\dataset\\ThinFilm\\data3\\1075.tif,0.018903,37.80583,0.04956,0.047681,1361.153198,1361.931274,-0.963963,13.146179
C:\\dev\\dataset\\ThinFilm\\data3\\1076.tif,0.019099,38.198929,0.049565,0.047707,1361.15979,1361.964844,-0.962091,13.146433
C:\\dev\\dataset\\ThinFilm\\data3\\1077.tif,0.018895,37.789451,0.049684,0.047826,1361.314087,1362.120361,-0.962516,13.146687
C:\\dev\\dataset\\ThinFilm\\data3\\1078.tif,0.018927,37.854968,0.049597,0.047894,1361.201782,1362.208862,-0.962618,13.146934
C:\\dev\\dataset\\ThinFilm\\data3\\1079.tif,0.018895,37.789451,0.049753,0.047988,1361.404663,1362.3302,-0.96567,13.147188
C:\\dev\\dataset\\ThinFilm\\data3\\1080.tif,0.018977,37.953242,0.049832,0.048098,1361.506348,1362.473633,-0.96451,13.147435
C:\\dev\\dataset\\ThinFilm\\data3\\1081.tif,0.018903,37.80583,0.049925,0.048164,1361.627441,1362.559937,-0.965207,13.147689
C:\\dev\\dataset\\ThinFilm\\data3\\1082.tif,0.018887,37.773072,0.050019,0.048168,1361.74939,1362.564941,-0.964733,13.147936
C:\\dev\\dataset\\ThinFilm\\data3\\1083.tif,0.018862,37.723935,0.049944,0.048208,1361.651855,1362.616089,-0.962995,13.148191
C:\\dev\\dataset\\ThinFilm\\data3\\1084.tif,0.018968,37.936863,0.050114,0.04829,1361.872803,1362.722534,-0.965233,13.148438
C:\\dev\\dataset\\ThinFilm\\data3\\1085.tif,0.018657,37.314457,0.050182,0.048491,1361.960571,1362.985107,-0.963586,13.148685
C:\\dev\\dataset\\ThinFilm\\data3\\1086.tif,0.018649,37.298078,0.050282,0.048476,1362.090576,1362.965454,-0.96631,13.148939
C:\\dev\\dataset\\ThinFilm\\data3\\1087.tif,0.018764,37.527386,0.050331,0.048596,1362.153442,1363.120605,-0.964085,13.149179
C:\\dev\\dataset\\ThinFilm\\data3\\1088.tif,0.018854,37.707556,0.050482,0.048641,1362.349976,1363.17981,-0.965526,13.14944
C:\\dev\\dataset\\ThinFilm\\data3\\1089.tif,0.019026,38.051517,0.050571,0.048748,1362.465088,1363.317871,-0.96353,13.149694
C:\\dev\\dataset\\ThinFilm\\data3\\1090.tif,0.018936,37.871347,0.050564,0.048758,1362.455322,1363.331787,-0.963941,13.149941
C:\\dev\\dataset\\ThinFilm\\data3\\1091.tif,0.018764,37.527386,0.050502,0.048831,1362.375366,1363.42627,-0.964296,13.150196
C:\\dev\\dataset\\ThinFilm\\data3\\1092.tif,0.018813,37.62566,0.050614,0.04878,1362.520874,1363.359985,-0.966911,13.150443
C:\\dev\\dataset\\ThinFilm\\data3\\1093.tif,0.018698,37.396353,0.050796,0.048885,1362.756592,1363.496216,-0.963762,13.15069
C:\\dev\\dataset\\ThinFilm\\data3\\1094.tif,0.01887,37.740314,0.050835,0.048963,1362.807983,1363.598389,-0.962376,13.150944
C:\\dev\\dataset\\ThinFilm\\data3\\1095.tif,0.018788,37.576523,0.051016,0.049117,1363.041504,1363.798218,-0.963172,13.151198
C:\\dev\\dataset\\ThinFilm\\data3\\1096.tif,0.018715,37.429111,0.051047,0.049317,1363.081665,1364.057983,-0.962783,13.151438
C:\\dev\\dataset\\ThinFilm\\data3\\1097.tif,0.018764,37.527386,0.051103,0.049298,1363.155518,1364.033081,-0.966115,13.151699
C:\\dev\\dataset\\ThinFilm\\data3\\1098.tif,0.018805,37.609281,0.051202,0.049418,1363.283203,1364.189941,-0.964664,13.15196
C:\\dev\\dataset\\ThinFilm\\data3\\1099.tif,0.018764,37.527386,0.051206,0.049362,1363.288452,1364.116455,-0.965165,13.152194
C:\\dev\\dataset\\ThinFilm\\data3\\1100.tif,0.018698,37.396353,0.051283,0.049503,1363.387695,1364.299927,-0.963985,13.152448
C:\\dev\\dataset\\ThinFilm\\data3\\1101.tif,0.018764,37.527386,0.051314,0.049495,1363.429077,1364.289307,-0.965299,13.152695
C:\\dev\\dataset\\ThinFilm\\data3\\1102.tif,0.018657,37.314457,0.051388,0.049626,1363.524414,1364.460327,-0.964538,13.152949
C:\\dev\\dataset\\ThinFilm\\data3\\1103.tif,0.018813,37.62566,0.051552,0.049716,1363.737305,1364.576538,-0.96572,13.153196
C:\\dev\\dataset\\ThinFilm\\data3\\1104.tif,0.018788,37.576523,0.051562,0.049794,1363.750122,1364.678589,-0.964377,13.153443
C:\\dev\\dataset\\ThinFilm\\data3\\1105.tif,0.018821,37.642039,0.051557,0.049913,1363.743042,1364.833496,-0.965718,13.153704
C:\\dev\\dataset\\ThinFilm\\data3\\1106.tif,0.018731,37.461869,0.051756,0.049925,1364.002075,1364.848633,-0.968129,13.153951
C:\\dev\\dataset\\ThinFilm\\data3\\1107.tif,0.018903,37.80583,0.051825,0.05,1364.091309,1364.945801,-0.964619,13.154205
C:\\dev\\dataset\\ThinFilm\\data3\\1108.tif,0.018772,37.543765,0.051882,0.050092,1364.165405,1365.065796,-0.964781,13.154453
C:\\dev\\dataset\\ThinFilm\\data3\\1109.tif,0.018854,37.707556,0.051953,0.050146,1364.257812,1365.135986,-0.965496,13.1547
C:\\dev\\dataset\\ThinFilm\\data3\\1110.tif,0.018747,37.494627,0.052042,0.050243,1364.37207,1365.261719,-0.965212,13.154954
C:\\dev\\dataset\\ThinFilm\\data3\\1111.tif,0.018747,37.494627,0.052186,0.050385,1364.559204,1365.446777,-0.965436,13.155208
C:\\dev\\dataset\\ThinFilm\\data3\\1112.tif,0.018796,37.592902,0.052152,0.050453,1364.515137,1365.534424,-0.965495,13.155455
C:\\dev\\dataset\\ThinFilm\\data3\\1113.tif,0.018624,37.248941,0.05225,0.050462,1364.641968,1365.547241,-0.967416,13.155702
C:\\dev\\dataset\\ThinFilm\\data3\\1114.tif,0.018764,37.527386,0.052326,0.050543,1364.740723,1365.652222,-0.965795,13.155956
C:\\dev\\dataset\\ThinFilm\\data3\\1115.tif,0.018813,37.62566,0.052402,0.050653,1364.839966,1365.795044,-0.965932,13.156197
C:\\dev\\dataset\\ThinFilm\\data3\\1116.tif,0.018837,37.674798,0.052566,0.050734,1365.052612,1365.900513,-0.966618,13.156458
C:\\dev\\dataset\\ThinFilm\\data3\\1117.tif,0.018756,37.511006,0.052631,0.050848,1365.136841,1366.049072,-0.965149,13.156705
C:\\dev\\dataset\\ThinFilm\\data3\\1118.tif,0.018772,37.543765,0.052582,0.050956,1365.072998,1366.189453,-0.966127,13.156959
C:\\dev\\dataset\\ThinFilm\\data3\\1119.tif,0.018772,37.543765,0.052662,0.050904,1365.177124,1366.121704,-0.969086,13.157206
C:\\dev\\dataset\\ThinFilm\\data3\\1120.tif,0.018715,37.429111,0.052808,0.051079,1365.365967,1366.348755,-0.966618,13.15746
C:\\dev\\dataset\\ThinFilm\\data3\\1121.tif,0.018821,37.642039,0.052902,0.051207,1365.487793,1366.515015,-0.967261,13.157714
C:\\dev\\dataset\\ThinFilm\\data3\\1122.tif,0.018764,37.527386,0.053058,0.051205,1365.689941,1366.512329,-0.967961,13.157961
C:\\dev\\dataset\\ThinFilm\\data3\\1123.tif,0.018706,37.412732,0.05307,0.051413,1365.705322,1366.783081,-0.965078,13.158216
C:\\dev\\dataset\\ThinFilm\\data3\\1124.tif,0.018723,37.44549,0.053088,0.051361,1365.729004,1366.715088,-0.968788,13.158463
C:\\dev\\dataset\\ThinFilm\\data3\\1125.tif,0.018624,37.248941,0.053143,0.051401,1365.800415,1366.766846,-0.967469,13.158717
C:\\dev\\dataset\\ThinFilm\\data3\\1126.tif,0.018895,37.789451,0.053257,0.051435,1365.947754,1366.811401,-0.967216,13.158971
C:\\dev\\dataset\\ThinFilm\\data3\\1127.tif,0.018641,37.281699,0.053303,0.051465,1366.007935,1366.85083,-0.965797,13.159211
C:\\dev\\dataset\\ThinFilm\\data3\\1128.tif,0.018756,37.511006,0.053398,0.051543,1366.131714,1366.951538,-0.965523,13.159465
C:\\dev\\dataset\\ThinFilm\\data3\\1129.tif,0.018756,37.511006,0.053533,0.051655,1366.306274,1367.097412,-0.96525,13.159719
C:\\dev\\dataset\\ThinFilm\\data3\\1130.tif,0.01887,37.740314,0.053614,0.051846,1366.411255,1367.345215,-0.964918,13.159966
C:\\dev\\dataset\\ThinFilm\\data3\\1131.tif,0.018772,37.543765,0.053715,0.051766,1366.542358,1367.241943,-0.967017,13.160214
C:\\dev\\dataset\\ThinFilm\\data3\\1132.tif,0.0186,37.199803,0.053769,0.051917,1366.612305,1367.438232,-0.963719,13.160461
C:\\dev\\dataset\\ThinFilm\\data3\\1133.tif,0.018698,37.396353,0.05375,0.052081,1366.587524,1367.651001,-0.96556,13.160722
C:\\dev\\dataset\\ThinFilm\\data3\\1134.tif,0.018665,37.330836,0.053783,0.051916,1366.630005,1367.436523,-0.968948,13.160969
C:\\dev\\dataset\\ThinFilm\\data3\\1135.tif,0.018796,37.592902,0.053842,0.052017,1366.706909,1367.567993,-0.965292,13.161216
C:\\dev\\dataset\\ThinFilm\\data3\\1136.tif,0.018747,37.494627,0.053867,0.05203,1366.739746,1367.584595,-0.966105,13.16147
C:\\dev\\dataset\\ThinFilm\\data3\\1137.tif,0.018731,37.461869,0.053886,0.052152,1366.76355,1367.743652,-0.965888,13.161724
C:\\dev\\dataset\\ThinFilm\\data3\\1138.tif,0.018772,37.543765,0.054013,0.052325,1366.929321,1367.969116,-0.967829,13.161971
C:\\dev\\dataset\\ThinFilm\\data3\\1139.tif,0.018715,37.429111,0.054089,0.052392,1367.026733,1368.055664,-0.968751,13.162225
C:\\dev\\dataset\\ThinFilm\\data3\\1140.tif,0.018633,37.26532,0.054229,0.052368,1367.208252,1368.024658,-0.968635,13.162473
C:\\dev\\dataset\\ThinFilm\\data3\\1141.tif,0.018723,37.44549,0.054294,0.052439,1367.293091,1368.116211,-0.965696,13.16272
C:\\dev\\dataset\\ThinFilm\\data3\\1142.tif,0.018674,37.347215,0.054385,0.052495,1367.411621,1368.189575,-0.965832,13.162974
C:\\dev\\dataset\\ThinFilm\\data3\\1143.tif,0.018764,37.527386,0.054389,0.052556,1367.416138,1368.268066,-0.965245,13.163235
C:\\dev\\dataset\\ThinFilm\\data3\\1144.tif,0.018608,37.216182,0.054406,0.052667,1367.438721,1368.412476,-0.966294,13.163475
C:\\dev\\dataset\\ThinFilm\\data3\\1145.tif,0.018747,37.494627,0.054553,0.052638,1367.629028,1368.37561,-0.968025,13.163722
C:\\dev\\dataset\\ThinFilm\\data3\\1146.tif,0.018698,37.396353,0.054587,0.052786,1367.673096,1368.567627,-0.964903,13.163976
C:\\dev\\dataset\\ThinFilm\\data3\\1147.tif,0.018616,37.232561,0.054702,0.052847,1367.82251,1368.647095,-0.967009,13.164231
C:\\dev\\dataset\\ThinFilm\\data3\\1148.tif,0.018682,37.363594,0.054891,0.052936,1368.067383,1368.762573,-0.966087,13.164478
C:\\dev\\dataset\\ThinFilm\\data3\\1149.tif,0.018649,37.298078,0.054799,0.053105,1367.948608,1368.982056,-0.964383,13.164725
C:\\dev\\dataset\\ThinFilm\\data3\\1150.tif,0.018756,37.511006,0.055008,0.0531,1368.219727,1368.976562,-0.969077,13.164979
C:\\dev\\dataset\\ThinFilm\\data3\\1151.tif,0.018682,37.363594,0.055,0.053217,1368.208862,1369.127808,-0.965315,13.165233
C:\\dev\\dataset\\ThinFilm\\data3\\1152.tif,0.018805,37.609281,0.055117,0.053377,1368.360718,1369.336426,-0.967577,13.16548
C:\\dev\\dataset\\ThinFilm\\data3\\1153.tif,0.018551,37.101529,0.055206,0.053488,1368.475464,1369.480469,-0.968436,13.165734
C:\\dev\\dataset\\ThinFilm\\data3\\1154.tif,0.018706,37.412732,0.055319,0.053474,1368.622803,1369.461914,-0.96889,13.165981
C:\\dev\\dataset\\ThinFilm\\data3\\1155.tif,0.018821,37.642039,0.055485,0.053674,1368.837524,1369.721802,-0.966642,13.166236
C:\\dev\\dataset\\ThinFilm\\data3\\1156.tif,0.018715,37.429111,0.055496,0.053668,1368.852051,1369.714966,-0.967362,13.166483
C:\\dev\\dataset\\ThinFilm\\data3\\1157.tif,0.018641,37.281699,0.055537,0.053817,1368.904785,1369.907471,-0.96707,13.16673
C:\\dev\\dataset\\ThinFilm\\data3\\1158.tif,0.018665,37.330836,0.055607,0.053715,1368.996582,1369.775146,-0.96903,13.166984
C:\\dev\\dataset\\ThinFilm\\data3\\1159.tif,0.018633,37.26532,0.055649,0.053889,1369.050049,1370.002075,-0.965966,13.167231
C:\\dev\\dataset\\ThinFilm\\data3\\1160.tif,0.018624,37.248941,0.055716,0.053838,1369.136963,1369.935669,-0.968386,13.167471
C:\\dev\\dataset\\ThinFilm\\data3\\1161.tif,0.018592,37.183424,0.05575,0.053948,1369.181641,1370.078003,-0.966306,13.167739
C:\\dev\\dataset\\ThinFilm\\data3\\1162.tif,0.018674,37.347215,0.055743,0.053923,1369.172974,1370.046387,-0.967671,13.167986
C:\\dev\\dataset\\ThinFilm\\data3\\1163.tif,0.018756,37.511006,0.055832,0.054164,1369.287842,1370.359131,-0.967351,13.168234
C:\\dev\\dataset\\ThinFilm\\data3\\1164.tif,0.018633,37.26532,0.055931,0.054201,1369.416504,1370.407715,-0.970125,13.168488
C:\\dev\\dataset\\ThinFilm\\data3\\1165.tif,0.018592,37.183424,0.056139,0.054327,1369.686157,1370.570801,-0.969074,13.168735
C:\\dev\\dataset\\ThinFilm\\data3\\1166.tif,0.018674,37.347215,0.056201,0.054352,1369.766602,1370.603516,-0.967719,13.168989
C:\\dev\\dataset\\ThinFilm\\data3\\1167.tif,0.018747,37.494627,0.056231,0.054438,1369.805542,1370.714722,-0.967097,13.169243
C:\\dev\\dataset\\ThinFilm\\data3\\1168.tif,0.018641,37.281699,0.056282,0.054458,1369.870972,1370.740601,-0.968103,13.16949
C:\\dev\\dataset\\ThinFilm\\data3\\1169.tif,0.018682,37.363594,0.056436,0.054482,1370.070679,1370.772949,-0.967589,13.169744
C:\\dev\\dataset\\ThinFilm\\data3\\1170.tif,0.018682,37.363594,0.056385,0.05468,1370.005371,1371.029175,-0.96539,13.169992
C:\\dev\\dataset\\ThinFilm\\data3\\1171.tif,0.018641,37.281699,0.056541,0.054697,1370.206787,1371.052368,-0.969748,13.170239
C:\\dev\\dataset\\ThinFilm\\data3\\1172.tif,0.018715,37.429111,0.05661,0.054766,1370.296753,1371.141479,-0.9674,13.170493
C:\\dev\\dataset\\ThinFilm\\data3\\1173.tif,0.018674,37.347215,0.056724,0.05494,1370.444214,1371.36792,-0.967425,13.170747
C:\\dev\\dataset\\ThinFilm\\data3\\1174.tif,0.018796,37.592902,0.056791,0.054977,1370.53125,1371.415283,-0.968556,13.170994
C:\\dev\\dataset\\ThinFilm\\data3\\1175.tif,0.018674,37.347215,0.056921,0.05518,1370.700684,1371.680176,-0.968054,13.171248
C:\\dev\\dataset\\ThinFilm\\data3\\1176.tif,0.018682,37.363594,0.057019,0.055258,1370.827148,1371.780884,-0.969411,13.171495
C:\\dev\\dataset\\ThinFilm\\data3\\1177.tif,0.018674,37.347215,0.057149,0.055395,1370.996216,1371.959839,-0.969112,13.171742
C:\\dev\\dataset\\ThinFilm\\data3\\1178.tif,0.018657,37.314457,0.05709,0.055328,1370.918945,1371.872192,-0.969312,13.171997
C:\\dev\\dataset\\ThinFilm\\data3\\1179.tif,0.018739,37.478248,0.057204,0.055284,1371.067017,1371.814819,-0.96914,13.172244
C:\\dev\\dataset\\ThinFilm\\data3\\1180.tif,0.018764,37.527386,0.057251,0.055422,1371.128662,1371.993896,-0.966436,13.172498
C:\\dev\\dataset\\ThinFilm\\data3\\1181.tif,0.018772,37.543765,0.057352,0.05567,1371.258911,1372.316162,-0.968038,13.172752
C:\\dev\\dataset\\ThinFilm\\data3\\1182.tif,0.018747,37.494627,0.057506,0.055567,1371.458984,1372.182495,-0.970665,13.17302
C:\\dev\\dataset\\ThinFilm\\data3\\1183.tif,0.018764,37.527386,0.057549,0.055636,1371.514404,1372.273071,-0.966273,13.173253
C:\\dev\\dataset\\ThinFilm\\data3\\1184.tif,0.01878,37.560144,0.057551,0.055796,1371.516724,1372.480957,-0.966768,13.1735
C:\\dev\\dataset\\ThinFilm\\data3\\1185.tif,0.018715,37.429111,0.057665,0.05576,1371.664429,1372.434082,-0.969516,13.173747
C:\\dev\\dataset\\ThinFilm\\data3\\1186.tif,0.018764,37.527386,0.057722,0.05592,1371.739258,1372.64209,-0.966975,13.174001
C:\\dev\\dataset\\ThinFilm\\data3\\1187.tif,0.018575,37.150666,0.057763,0.05596,1371.791382,1372.693726,-0.96878,13.174255
C:\\dev\\dataset\\ThinFilm\\data3\\1188.tif,0.0186,37.199803,0.057753,0.056035,1371.779175,1372.791626,-0.968794,13.174489
C:\\dev\\dataset\\ThinFilm\\data3\\1189.tif,0.01869,37.379973,0.057861,0.056186,1371.9198,1372.987671,-0.970256,13.174757
C:\\dev\\dataset\\ThinFilm\\data3\\1190.tif,0.018584,37.167045,0.05792,0.056191,1371.995483,1372.994141,-0.971045,13.175004
C:\\dev\\dataset\\ThinFilm\\data3\\1191.tif,0.018616,37.232561,0.058075,0.056242,1372.196167,1373.060181,-0.970152,13.175251
C:\\dev\\dataset\\ThinFilm\\data3\\1192.tif,0.018739,37.478248,0.058145,0.056217,1372.287476,1373.02771,-0.968442,13.175505
C:\\dev\\dataset\\ThinFilm\\data3\\1193.tif,0.018526,37.052391,0.058189,0.05644,1372.344238,1373.317261,-0.96684,13.175752
